date,time,longitude,latitude,attack_type,nearest_country,shore_distance,attack_description,vessel_name,vessel_type
2004-02-04,,118.5667,2.7166667,Attempted,IDN,44.01488547,,Marine Corona,
2004-02-05,,-48.505,-1.4015,Boarded,BRA,1.207698029,,Grasmere,
2004-02-06,,3.3383,6.305,Boarded,NGA,9.651117181,,Pactol River,
2004-02-07,,91.7667,22.1666667,Boarded,BGD,5.008865018,,Star-4,
2004-02-08,,119.5333,15.8166667,Attempted,PHL,27.67081404,,Prabhu Daya,
2004-02-09,,104.6983,0.4223333,Hijacked,IDN,27.54952981,,Singsing Mariner & Kapuas 68,
2004-02-10,,99.4667,4.6166667,Attempted,MYS,107.3832939,,Ocean Support,
2004-02-10,,100.0365,3.0073333,Hijacked,IDN,9.083650536,,KM Champion,
2004-02-11,,5.7167,5.5,Boarded,NGA,9.600200015,,Baco-Liner 3,
2004-02-12,,4.35,5.15,Attempted,NGA,101.2552438,,Nerano,
2004-02-15,,101.8333,1.9333333,Attempted,IDN,6.624618845,,North Challenge,
2004-02-19,,-64.59,10.2428333,Boarded,VEN,1.250774046,,SCM Alexander,
2004-02-19,,99.0297,7.6587,Boarded,THA,1.605416982,,Okia,
2004-02-23,,-77.4033,18.57,Boarded,JAM,11.47643185,,Transfer,
2004-02-24,,96.65,5.5166667,Attempted,IDN,32.10620755,,Sindar Andalas,
2004-02-27,,47.5,13.4166667,Boarded,YEM,28.56282612,,Notredame,
2004-02-28,,-62.0567,10.7166667,Boarded,VEN,2.256801291,,Myriad,
2004-02-29,,3.3383,6.305,Boarded,NGA,9.651117181,,Dukhan,
2004-03-01,,106.9,-6.0333333,Boarded,IDN,10.31386949,,Allipen,
2004-03-02,,91.5917,21.5625,Attempted,BGD,27.61089067,,Gulf Discovery,
2004-03-03,,106.9017,-6.02,Boarded,IDN,10.92913128,,Cape Henry,
2004-03-05,,103.3717,1.2416667,Boarded,IDN,11.99708944,,Aqua Perdana,
2004-03-05,,106.9017,-6.02,Boarded,IDN,10.92913128,,Iran Borhan,
2004-03-05,,-75.5045,10.3193333,Boarded,COL,1.226845779,,Evrotas,
2004-03-05,,108.0667,-1.8,Attempted,IDN,68.60052523,,Lavendar Passage,
2004-03-06,,106.9017,-6.02,Boarded,IDN,10.92913128,,Iran Borhan,
2004-03-11,,-64.59,10.2428333,Boarded,VEN,1.250774046,,MB Caribe,
2004-03-13,,98.325,4.8533333,Attempted,IDN,40.74700675,,Linda,
2004-03-15,,-10.7903,6.3333333,Attempted,LBR,0.2256487629,,Sophie Schulte,
2004-03-15,,55.0067,25.8688333,Boarded,ARE,0.9560329374,,KU591,
2004-03-16,,-10.7903,6.3333333,Attempted,LBR,0.2256487629,,Sophie Schulte,
2004-03-16,,103.5783,1.2355,Boarded,MYS,7.902257732,,An Hui,
2004-03-17,,106.9017,-6.02,Boarded,IDN,10.92913128,,Vijaudoot,
2004-03-17,,140.6417,-2.3083333,Boarded,IDN,14.97951811,,Yayasan Tujuh,
2004-03-21,,-17.4247,14.676,Boarded,SEN,0.2610339344,,Philine Schulte,
2004-03-23,,106.6333,-4.0333333,Boarded,IDN,77.71629523,,Gelora Jaya,
2004-03-23,,5.4067,5.5566667,Boarded,NGA,1.597283155,,MCT Almak,
2004-03-24,,98.7817,3.9183333,Boarded,IDN,10.21933108,,Isokaze,
2004-03-24,,116.9667,-1.35,Attempted,IDN,12.2129781,,Canna,
2004-03-26,,104.8333,-1.65,Attempted,IDN,34.82327797,,Gelora Jaya,
2004-03-27,,97.8167,5.7133333,Attempted,IDN,61.23694068,,Prairie Sky,
2004-03-28,,-63.8502,10.9466,Boarded,VEN,1.206589651,,Dream Weaver III,
2004-03-28,,101.4617,2.6233333,Attempted,MYS,8.615812126,,Vega Leader,
2004-03-28,,100.7833,3.05,Attempted,MYS,50.46084624,,Duden,
2004-03-29,,3.34,6.215,Attempted,NGA,19.57022886,,Genmar Harriet,
2004-03-30,,106.9717,-2.9666667,Boarded,IDN,6.463829494,,White Cattleya 10,
2004-04-02,,-77.603,17.8566667,Boarded,JAM,1.622897756,,Turmoil,
2004-04-02,,76.7167,8.1,Boarded,IND,42.72334422,,Sylvia Tide,
2004-04-05,,76.7733,8.205,Boarded,IND,30.37271493,,Spic Emerald,
2004-04-05,,-84.7333,3.3333333,Boarded,COL,353.2283643,,Yumemaru,
2004-04-07,,5.0833,5.4666667,Boarded,NGA,13.28051821,,Ashabi,
2004-04-08,,116.9667,-1.35,Boarded,IDN,12.2129781,,Agios Nikolaos III,
2004-04-08,,105.27,2.9766667,Boarded,IDN,45.95116379,,Singapura Utara,
2004-04-08,,102.1667,1.6666667,Boarded,IDN,8.944645234,,Atalanta,
2004-04-09,,105.1083,3.0083333,Boarded,IDN,63.76578536,,Kashima Maru,
2004-04-09,,114.2333,20.3,Attempted,CHN,190.6256798,,Hermes,
2004-04-11,,118.581,6.1744,Boarded,MYS,45.88666321,,East Ocean 2 & Sarinto 1,
2004-04-14,,108.335,21.4683333,,CHN,9.911130706,,Norsul Vitoria,
2004-04-14,,102.2417,10.0916667,Attempted,KHM,127.2484925,,ASR,
2004-04-15,,106.8833,-6.0333333,Boarded,IDN,9.182045227,,Christiana L,
2004-04-15,,71.4517,20.2583333,Boarded,IND,64.8673874,,Spic Emerald,
2004-04-16,,116.9667,-1.35,Boarded,IDN,12.2129781,,Halo Cygnus,
2004-04-16,,105.3,0.8333333,Boarded,IDN,52.19957364,,Shimanami,
2004-04-17,,119.305,-6.6366667,Attempted,IDN,111.7678541,,Giovanni,
2004-04-17,,125.1743,6.1024,Boarded,PHL,0.746741954,,James Bond,
2004-04-18,,-77.1617,3.6566667,Attempted,COL,0.08095814426,,CSAV Hamburgo,
2004-04-20,,101.9583,2.1,Attempted,IDN,24.34761799,,Yue You 602,
2004-04-20,,-4,5.2931667,Boarded,CIV,1.268660948,,Sophie Schulte,
2004-04-22,,101.4638,1.7101667,Boarded,IDN,4.094479669,,Agawam,
2004-04-22,,106.9667,-3.1,Boarded,IDN,12.01180236,,Pac Palawan,
2004-04-22,,107.83,-1.3283333,Attempted,IDN,103.469809,,Lucasta,
2004-04-23,,-77.1385,17.8233333,Boarded,JAM,2.034247514,,Advance,
2004-04-25,,105.29,1.05,Boarded,IDN,49.26465938,,Eastern Eureka,
2004-04-25,,100.8765,13.0765,Boarded,THA,1.429349027,,Iberian Express,
2004-05-02,,-17.0413,20.9045,Boarded,MRT,0.7598637221,,Roko,
2004-05-02,,-17.0413,20.9045,Boarded,MRT,0.7598637221,,Roko,
2004-05-03,,101.465,1.7133333,Boarded,IDN,3.861333532,,Ocean Manta,
2004-05-04,,118.0555,5.815,Boarded,MYS,0.7614011037,,Stolt Hawk,
2004-05-04,,0.0083,5.6,Boarded,GHA,4.274773505,,Cape Bille,
2004-05-07,,80.375,13.095,Boarded,IND,6.750231055,,Simba,
2004-05-08,,106.6612,-5.5916667,Boarded,IDN,46.03968128,,Cathay 11,
2004-05-09,,-13.2265,8.5,Boarded,SLE,0.743618453,,Eckhardt,
2004-05-09,,105.2675,1.4025,Boarded,IDN,63.49966861,,Damansara,
2004-05-09,,103.5667,1.2333333,Boarded,MYS,6.944425738,,Ocean Princess,
2004-05-12,,3.3928,6.193,Boarded,NGA,22.65478869,,Zadar,
2004-05-13,,106.8833,-6.0333333,Boarded,IDN,9.182045227,,Sinar Batam,
2004-05-13,,108.3875,-6.3563333,Boarded,IDN,2.44509798,,Agate,
2004-05-15,,-13.2075,8.4898333,Attempted,SLE,0.533178843,,Aramis A,
2004-05-16,,80.3667,13.1,Attempted,IND,5.779406673,,Marylebone,
2004-05-18,,-17.4247,14.676,Boarded,SEN,0.2610339344,,Henriette Schulte,
2004-05-19,,98.7817,3.9183333,Boarded,IDN,10.21933108,,Sutra Satu,
2004-05-19,,-75.525,10.3216667,Attempted,COL,1.061031572,,Endurance,
2004-05-19,,118.0555,5.815,Attempted,MYS,0.7614011037,,Brother Glory,
2004-05-20,,-87.9398,15.8333333,Attempted,HND,1.411234274,,Maersk Fremantle,
2004-05-23,,114.1558,22.3193333,Boarded,CHN,0.5009985637,,Chung Ho Lin,
2004-05-24,,105.0667,0.9,Attempted,IDN,25.22964732,,Jurong Bebaru,
2004-05-25,,80.375,13.095,Boarded,IND,6.750231055,,Ruhunupura,
2004-05-26,,80.375,13.095,Boarded,IND,6.750231055,,Tiger Cloud,
2004-05-26,,104.45,1.6166667,Boarded,MYS,21.30861413,,Rubin Stella,
2004-05-26,,104.6667,1.7,Boarded,MYS,46.30085867,,Wan Hai 211,
2004-05-27,,80.375,13.095,Attempted,IND,6.750231055,,Ruhunupura,
2004-05-29,,100.17,5.085,Attempted,MYS,20.19014086,,Sun Gas,
2004-05-31,,104.6333,1.5333333,Boarded,IDN,34.64694448,,Rita D'amato,
2004-06-01,,104.8333,1.2,Attempted,IDN,19.03016065,,Finola,
2004-06-03,,39.645,-4.0483333,Boarded,KEN,2.417621437,,Beira 7,
2004-06-04,,-78.9983,-8.2206667,Attempted,PER,1.429714864,,Ruby I,
2004-06-04,,98.6867,4.975,Attempted,IDN,75.02696118,,Qatif,
2004-06-07,,48.6333,12.5,Attempted,SOM,129.378416,,Astron Spirit,
2004-06-11,,99.3557,4.053,Attempted,IDN,58.22562337,,Yon Pung Ho,
2004-06-12,,9.6667,4.0431667,Boarded,CMR,1.430647464,,Clipper Ipanema,
2004-06-12,,105.9767,-5.9716667,Attempted,IDN,1.30962691,,Eastern Fortitude,
2004-06-13,,9.6667,4.0431667,Boarded,CMR,1.430647464,,Clipper Ipanema,
2004-06-14,,-70.7005,19.0822,Boarded,DOM,71.59526468,,Clipper Beaufort,
2004-06-15,,98.5667,5.4666667,Attempted,IDN,96.88252496,,NMT Silvia,
2004-06-19,,-17.3893,14.6873333,Boarded,SEN,4.024901007,,Lovestar,
2004-06-20,,100.1,3.9833,Attempted,MYS,61.80882912,,PKMA 8124,
2004-06-20,,55.7333,26.1666667,Hijacked,OMN,36.28714103,,Victorious R151,
2004-06-20,,51.25,10.5,Attempted,SOM,0.9657287634,,Alcor,
2004-06-23,,-13.7093,9.5098333,Boarded,GIN,0.3521903491,,Norrland,
2004-06-23,,101.465,1.7133333,Boarded,IDN,3.861333532,,United Will,
2004-06-23,,119.0833,6.1166667,Attempted,MYS,71.21866899,,Pacific Wyvern,
2004-06-27,,46.307,-15.7226667,Boarded,MDG,0.5752355337,,African Trader,
2004-06-28,,106.8833,-6.0333333,Boarded,IDN,9.182045227,,MSC Frederica,
2004-06-28,,-79.903,-2.2833333,Boarded,ECU,4.575080935,,Aquitana,
2004-07-04,,91.7673,22.1381667,Boarded,BGD,5.718662404,,Orient Wisdom,
2004-07-07,,-77.4033,18.57,Boarded,JAM,11.47643185,,Eastern Sea,
2004-07-09,,91.7917,22.1816667,Boarded,BGD,2.201589355,,Sutra Empat,
2004-07-11,,105.2667,-2.2566667,Hijacked,IDN,9.782550833,,Global Semasta Satu,
2004-07-12,,118.0997,5.807,Boarded,MYS,1.942825639,,Keneukai,
2004-07-12,,113.0563,3.2545,Boarded,MYS,2.899107335,,June Bride,
2004-07-20,,97.6167,5.7666667,Attempted,IDN,58.45432083,,Velopoula,
2004-07-20,,3.3167,6.3,Boarded,NGA,10.16476905,,Lucasta,
2004-07-22,,-13.7093,9.5098333,Boarded,GIN,0.3521903491,,Atlantis Charm,
2004-07-23,,-13.7093,9.5098333,Boarded,GIN,0.3521903491,,Atlantis Charm,
2004-07-25,,-51.9667,-32.1833333,Boarded,BRA,9.887298687,,Montemar Europa,
2004-07-26,,-17.3817,14.64,Boarded,SEN,5.977005053,,Merkur,
2004-07-26,,100.1,3.9833,Boarded,MYS,61.80882912,,Muara Sele,
2004-07-26,,105.9167,-6.0166667,Boarded,IDN,4.887802225,,Antares Gas,
2004-07-26,,98.6483,4.8066667,Boarded,IDN,59.06344012,,Hanjin Tampa,
2004-07-27,,-4,5.2931667,Boarded,CIV,1.268660948,,Stena Victory,
2004-07-27,,76.2108,8.8931,Attempted,IND,34.88297872,,Sea Diamond III & Kirty II,
2004-07-28,,106.9017,-6.02,Attempted,IDN,10.92913128,,Rio Rubio,
2004-07-28,,98.7817,3.9183333,Boarded,IDN,10.21933108,,Kinugawa,
2004-07-30,,91.55,21.7166667,Boarded,BGD,28.49092324,,Dea Chancellor & Bijoyer Aalo 11,
2004-07-30,,106.8955,-6.0161667,Boarded,IDN,11.51061758,,Dai Long,
2004-08-02,,-13.2075,8.4898333,Boarded,SLE,0.533178843,,Patraikos II,
2004-08-02,,-51.47,-32.2266667,Attempted,BRA,49.496163,,Star Florida,
2004-08-06,,100.5,13.75,Boarded,THA,18.55449723,,Chief,
2004-08-07,,98.4783,5.0916667,Attempted,IDN,65.86792338,,Morning Glory VII,
2004-08-07,,70.222,23.0081667,Boarded,IND,1.442063578,,Montana Star,
2004-08-08,,-64.555,10.24,Boarded,VEN,0.3981375759,,Cozumel Cement,
2004-08-09,,3.2667,6.3,Attempted,NGA,12.06377887,,Pioneer K,
2004-08-13,,91.7673,22.1381667,Boarded,BGD,5.718662404,,Micronesian Heritage,
2004-08-15,,106.8967,-6.0483333,Boarded,IDN,8.875186297,,Kerry Express,
2004-08-16,,-77.4033,18.57,Boarded,JAM,11.47643185,,Senator,
2004-08-17,,-77.205,-12.1283333,Boarded,PER,1.488871853,,Rora Meru,
2004-08-18,,-77.4033,18.57,Boarded,JAM,11.47643185,,Senator,
2004-08-20,,107.9667,2.6763333,Boarded,IDN,38.43803624,,Sukarawan Naree,
2004-08-21,,105.3657,-5.5583,Attempted,IDN,1.14166515,,Violet,
2004-08-21,,108,2.8833333,Boarded,IDN,23.9046657,,ACX Hibiscus,
2004-08-23,,-15.425,14.62,Boarded,SEN,113.0252867,,Anna,
2004-08-24,,117,-1.3333333,Boarded,IDN,11.35140753,,Polaris Star,
2004-08-25,,-51.9667,-32.1833333,Boarded,BRA,9.887298687,,Mapocho,
2004-08-25,,3.3928,6.3233333,Boarded,NGA,8.273801481,,West Queen,
2004-08-26,,111.0333,15.8333333,Attempted,VNM,18.1521001,,Alpha Gas,
2004-08-28,,106.895,-6.0383333,Boarded,IDN,9.532720112,,Ermis,
2004-08-30,,3.3167,6.3,Boarded,NGA,10.16476905,,Kali,
2004-08-30,,106.8833,-6.0333333,Boarded,IDN,9.182045227,,Sea Satin,
2004-08-31,,104,1.2333333,Attempted,IDN,6.090961093,,Multan,
2004-09-02,,3.3667,6.3333333,Boarded,NGA,7.385586949,,Bela,
2004-09-02,,116.7907,-1.2656667,Boarded,IDN,1.251825657,,APJ Shalin,
2004-09-03,,91.7673,22.1381667,Boarded,BGD,5.718662404,,Orient Excellence,
2004-09-05,,119.406,-5.1078333,Boarded,IDN,0.9240706196,,Mount Travers,
2004-09-06,,106.8833,-6.0333333,Boarded,IDN,9.182045227,,Saturn,
2004-09-07,,-73.1033,18.4633333,Boarded,HTI,1.053096337,,Florida Star 1,
2004-09-10,,108.3667,21.45,Boarded,CHN,12.69911017,,Kanpur,
2004-09-11,,106.8833,-6.0333333,Boarded,IDN,9.182045227,,Jolly,
2004-09-15,,-79.8243,17.9756667,Boarded,JAM,156.7379119,,Alemania Express,
2004-09-16,,91.7673,22.1381667,Boarded,BGD,5.718662404,,Dea Lingue,
2004-09-17,,-77.1255,17.888,Boarded,JAM,0.9333689535,,Yordan Lutibrodski,
2004-09-18,,111.3267,2.1083333,Attempted,MYS,0.2706285236,,Alam Sentosa,
2004-09-18,,107.2433,-3.8416667,Attempted,IDN,78.65954803,,Golden Wave,
2004-09-20,,-13.7093,9.5098333,Boarded,GIN,0.3521903491,,Eco Dani,
2004-09-20,,101.465,1.7133333,Boarded,IDN,3.861333532,,Cupid Feather,
2004-09-23,,116.3433,-3.2,Boarded,IDN,8.238247974,,Energy Rose,
2004-09-25,,99.7867,3.46,Boarded,IDN,30.39205095,,Rinco & Surya Nawa I,
2004-09-26,,47.9167,30.1,Boarded,IRQ,1.915312846,,Gloria III,
2004-09-27,,-77.025,-12.1585,Boarded,PER,1.542312256,,Handy Tiger,
2004-09-30,,98.6833,4.7666667,Boarded,IDN,58.91927049,,Erna & Kingpin,
2004-10-02,,117.6967,0.55,Boarded,IDN,2.932552164,,El Sol Sale,
2004-10-03,,116.349,-3.1896667,Boarded,IDN,9.33244486,,Green Power,
2004-10-03,,3.3167,6.3,Boarded,NGA,10.16476905,,Mount Robson,
2004-10-03,,100.1833,3.5166667,Boarded,IDN,60.76728871,,Erna,
2004-10-14,,106.9017,-6.02,Attempted,IDN,10.92913128,,Max Oldendorff,
2004-10-16,,-77.09,3.8733333,Boarded,COL,2.456668381,,Joanne I,
2004-10-23,,107.3,-2.95,Attempted,IDN,8.356021666,,Jorita,
2004-10-23,,96.3167,5.9,Attempted,IDN,64.02702385,,Gosport Maersk,
2004-10-24,,108.0222,4.9543333,Boarded,IDN,20.21120272,,Platres,
2004-10-26,,97.52,5.5,Attempted,IDN,27.55591145,,London Tower,
2004-10-27,,117.6015,1.0003333,Boarded,IDN,31.01000918,,Bunga Melati Satu,
2004-10-27,,102.6667,1.75,Attempted,MYS,12.3641966,,Praslin Reefer,
2004-10-28,,39.455,-6.695,Boarded,TZA,17.73776868,,Jade Trader,
2004-10-28,,117.565,-0.0833333,Boarded,IDN,6.358677553,,Hebei Courage,
2004-10-30,,-71.5833,10.6333333,Boarded,VEN,2.438038291,,Yeoman Brook,
2004-10-31,,114.3378,-3.7078333,Attempted,IDN,25.96901874,,Scandanavian Express,
2004-10-31,,117.2167,-1.5666667,Boarded,IDN,45.17051397,,Gas Fortune,
2004-11-03,,99.1833,5.0333333,Attempted,MYS,113.6516532,,Smitwijs London & Ocean Sovereign,
2004-11-03,,116.7907,-1.2656667,Boarded,IDN,1.251825657,,Nanyo,
2004-11-04,,98.4333,5.0833333,Attempted,IDN,61.06089764,,Mubaraz,
2004-11-05,,114.42,-3.7,Attempted,IDN,19.91813667,,Triton Eagle,
2004-11-05,,116.7907,-1.2656667,Boarded,IDN,1.251825657,,South Glory,
2004-11-06,,-77.1405,-12.0406667,Boarded,PER,1.600470933,,Stavanger Breeze,
2004-11-07,,117.3917,-5.1,Boarded,IDN,173.7340387,,Ace Dragon,
2004-11-08,,117.0267,-1.6,Attempted,IDN,39.22402339,,Zeal,
2004-11-09,,116.7907,-1.2656667,Boarded,IDN,1.251825657,,Eleftheria,
2004-11-09,,-13.9333,9.0333333,Boarded,GIN,57.16412816,,Montana Star,
2004-11-11,,91.7673,22.1381667,Boarded,BGD,5.718662404,,Boontrika Naree,
2004-11-15,,-117.9256,33.6184,Boarded,USA,1.23910602,,Well Deserved,
2004-11-17,,-58.0333,6.9666667,Boarded,GUY,16.48040912,,Lee Frances,
2004-11-19,,101.465,1.7133333,Boarded,IDN,3.861333532,,MMM Jackson,
2004-11-19,,74.8072,12.9228333,Boarded,IND,6.849168593,,Tiger Arrow,
2004-11-20,,-77.1255,17.888,Boarded,JAM,0.9333689535,,Saturn,
2004-11-22,,-51.47,-32.2266667,Attempted,BRA,49.496163,,Mapocho,
2004-11-23,,70.2203,23.0243333,Boarded,IND,2.981710221,,Navigator Saturn,
2004-11-24,,-58.1875,6.6933333,Boarded,GUY,13.42609074,,Falcon Bay,
2004-11-25,,3.3833,6.3166667,Boarded,NGA,8.961359669,,Allegra,
2004-11-26,,-76.8382,17.975,Boarded,JAM,1.265529862,,CSCL Dalian,
2004-11-27,,102.6567,1.7733333,Attempted,MYS,10.64064633,,Oriental Queen,
2004-11-27,,98.4333,4.9816667,Boarded,IDN,56.30374083,,Svitzer Damka & Svitzer Mora,
2004-11-27,,98.4333,4.9816667,Boarded,IDN,56.30374083,,Svitzer Damka,
2004-11-28,,116.3545,-3.2001667,Boarded,IDN,9.370505313,,Bunga Saga Tiga,
2004-11-29,,5.0833,5.4666667,Boarded,NGA,13.28051821,,Frio Atlantic I,
2004-11-30,,98.6117,5.1015,Boarded,IDN,79.62808883,,Masindra 13 & Tropical Jaya,
2004-12-01,,76.2543,9.9733333,Boarded,IND,1.171265313,,Naik Jadunath Singh PVC,
2004-12-01,,101.4547,1.6855,Attempted,IDN,4.051521376,,Global Venus,
2004-12-01,,105.0667,3.2666667,Attempted,IDN,72.81953447,,Da Xin,
2004-12-02,,3.355,6.2966667,Boarded,NGA,10.95343253,,Awero,
2004-12-03,,-76.7533,17.7366667,Boarded,JAM,21.2955163,,Cap Vincent,
2004-12-04,,106.8883,-6.0483333,Boarded,IDN,8.215546783,,Kaido,
2004-12-08,,39.2765,-6.8265,Boarded,TZA,0.6087118768,,S. Caboto,
2004-12-08,,3.355,6.2966667,Boarded,NGA,10.95343253,,Caroline Oldendorgg,
2004-12-08,,118.0555,5.815,Attempted,MYS,0.7614011037,,Kristin Picer,
2004-12-10,,103.9738,-0.0878333,Hijacked,IDN,20.99536197,,Surya Wira I & Surya Nawa 9,
2004-12-11,,-75.5237,10.3166667,Attempted,COL,0.8774306302,,CCNI Angol,
2004-12-11,,68.4377,23.1138333,Attempted,IND,19.96383735,,Normand Prosper,
2004-12-13,,116.8,-1.2666667,Boarded,IDN,1.826521435,,Peoria,
2004-12-14,,119.3667,5.5666667,Hijacked,MYS,22.38734131,,Christian & Flora,
2004-12-15,,3.3167,6.3,Boarded,NGA,10.16476905,,Zhong Hua 6,
2004-12-15,,98.9333,5.9833333,Boarded,THA,66.97502658,,Ena Sovereign,
2004-12-16,,3.3167,6.3,Boarded,NGA,10.16476905,,Dilesi,
2004-12-16,,3.355,6.2966667,Boarded,NGA,10.95343253,,Snowmass,
2004-12-17,,99.9,3.9,Attempted,IDN,77.08888677,,Iran Shahryar,
2004-12-22,,107.3053,21.0116667,Boarded,VNM,0.9260181379,,Supertee,
2004-12-27,,117.1167,-0.5166667,Boarded,IDN,36.14605318,,Nedim Bey,
2004-12-27,,70.2203,22.1381667,Boarded,IND,46.02395484,,Saqer 1,
2004-12-29,,91.7167,22.0833333,Boarded,BGD,12.88952868,,Panagia,
2004-12-31,,-70.03,18.4188333,Boarded,DOM,1.640362846,,Suffolk,
2005-01-02,,70.2203,22.8197,Boarding,IND,10.43137709,,Afra,
2005-01-02,,57.87,26.22,Attempted,IRN,54.04938005,,Maersk Merlion,
2005-01-03,,3.42,6.3038,Boarding,NGA,11.10002855,,Skawhegan,
2005-01-06,,91.7932,22.2167,Boarding,BGD,2.332013422,,Victoria 1,
2005-01-07,,106,-6.0661,Boarding,IDN,8.840418651,,Star Leikanger,
2005-01-09,,106.875,-6.0887,Boarding,IDN,4.406244957,,Ha Dong,
2005-01-11,,-76.8382,17.975,Boarding,JAM,1.265529862,,Cape Bird,
2005-01-12,,59.2333,20.7833,Attempted,OMN,34.69140967,,MSC Lugano,
2005-01-13,,116.2767,-3.2,Boarding,IDN,2.305173085,,Joyous Age,
2005-01-15,,-51.1,0.1,Boarding,BRA,9.721747106,,Finch Arrow,
2005-01-16,,106.85,20.65,Boarding,VNM,5.514265941,,Mekong Straits,
2005-01-18,,98.6767,3.7767,Boarding,IDN,4.812898598,,Name Withheld,
2005-01-19,,-70,18.4167,Boarding,DOM,0.4328798654,,Asphalt Victory,
2005-01-20,,118.121,5.8272,Boarding,MYS,2.793620524,,Bunga Mas 11,
2005-01-23,,105.1667,-5.4667,Boarding,IDN,8.926698251,,Bahagia,
2005-01-24,,-77.1667,-12.5,Boarding,PER,34.41965362,,Gulf Progress,
2005-01-29,,70.2203,22.8197,Boarding,IND,10.43137709,,Shang Yuan Men,
2005-01-31,,103.1667,9.2533,Boarding,VNM,126.3635408,,Bow Sailor,
2005-02-01,,107.0167,10.5667,Boarding,VNM,0.721780757,,Cynthia Fagan,
2005-02-02,,70.2203,22.8197,Boarding,IND,10.43137709,,Celtic,
2005-02-02,,104.1667,1.2667,Boarding,MYS,9.050548745,,Sun Jupiter,
2005-02-02,,91.7932,22.2167,Boarding,BGD,2.332013422,,Dragonaria,
2005-02-03,,119.3333,19.7167,Attempted,PHL,187.0318913,,Ida Selmer,
2005-02-03,,116.35,-3.2,Boarding,IDN,8.916342976,,Helen B.,
2005-02-06,,116.9717,-1.36,Boarding,IDN,13.36871685,,Four Schooner,
2005-02-07,,-77.1033,3.8583,Boarding,COL,1.393361488,,DD Fidelity,
2005-02-10,,114.6167,-3.3265,Attempted,IDN,7.754929482,,Ju Fu Men,
2005-02-15,,116.66,-1.6917,Boarding,IDN,14.81638725,,Pearl of Jebel Ali,
2005-02-16,,91.7932,22.2167,Boarding,BGD,2.332013422,,MMM Houston,
2005-02-22,,77.8333,7.8167,Boarding,IND,40.48854486,,Smit Luzon and Smit Cyclone,
2005-02-24,,107.0932,20.9448,Boarding,VNM,1.125483259,,Trinity,
2005-02-28,,99.5397,5.0183,Boarding,MYS,76.39195064,,Highline 26 and Highline 22,
2005-03-01,,105.525,-5.8708,Boarding,IDN,10.87635903,,Grace T.,
2005-03-02,,-0.0167,5.6167,Attempted,GHA,3.554001117,,Polestar 1,
2005-03-02,,91.7932,22.2167,Boarding,BGD,2.332013422,,Olympias,
2005-03-04,,-7.6167,33.6,Boarding,MAR,1.039577567,,Mersa Alam,
2005-03-07,,114.2333,-4.7833,Boarding,IDN,80.49474526,,Agate,
2005-03-08,,48.1167,13.4667,Attempted,YEM,56.13200318,,Mahdi,
2005-03-08,,48.1167,13.4667,Attempted,YEM,56.13200318,,Gandalf,
2005-03-11,,104.0867,1.25,Attempted,IDN,6.890062177,,Great Luck,
2005-03-12,,99.6125,3.6208,Boarding,IDN,32.99565499,,Tri Samudra,
2005-03-14,,99.6783,4.4267,Boarding,MYS,99.18588747,,Idaten and Kuroshio 1,
2005-03-14,,80.3733,13.09,Attempted,IND,6.691503027,,Tyco Durable,
2005-03-15,,51.2767,11.985,Attempted,SOM,15.54234105,,Honor Pescadores,
2005-03-15,,50.8333,14.3333,Attempted,YEM,82.34659841,,NMT Silvia,
2005-03-16,,51.553,12.7558,Hijacked,YEM,80.00044554,,OR. Sirichainava 12,
2005-03-19,,91.7932,22.2167,Boarding,BGD,2.332013422,,Marissa Green,
2005-03-20,,91.7932,22.2167,Boarding,BGD,2.332013422,,Gulf Nomad,
2005-03-20,,116.7932,-1.25,Boarding,IDN,0.2776971814,,Isadora,
2005-03-22,,105.99,-5.9717,Boarding,IDN,1.917410561,,Bahgia,
2005-03-26,,116.7867,-1.2017,Attempted,IDN,0.7473235778,,Happy Clipper,
2005-03-28,,106.875,-6.0887,Boarding,IDN,4.406244957,,Akropolis,
2005-03-29,,116.9667,-1.8933,Boarding,IDN,52.04600643,,Red Orchid,
2005-03-30,,105.2987,-5.4715,Boarding,IDN,1.464463157,,Jacqueline,
2005-03-30,,105.525,-5.8708,Boarding,IDN,10.87635903,,Darya Rani,
2005-03-30,,119,4.5833,Boarding,MYS,29.36684129,,Bonggaya 91 and Bonggaya 90,
2005-03-31,,100.7433,3.115,Boarding,MYS,55.58602725,,Ocean Bridge,
2005-03-31,,48.8183,0.675,Attempted,SOM,356.3189585,,Trust Dubai,
2005-04-03,,105.4,3.1333,Boarding,IDN,33.10345318,,Arran Trader,
2005-04-03,,76.7222,8.1207,Boarding,IND,40.71609165,,Mahaweli and Pryamee Amma,
2005-04-05,,103.4833,1.1467,Attempted,IDN,10.56122372,,Yohteisan,
2005-04-08,,103.562,1.255,Boarding,MYS,5.358260128,,Kyosei Maru,
2005-04-10,,48.4,3.5667,Boarding,SOM,105.8198141,,Tim Buck,
2005-04-10,,116.3667,-3.2083,Boarding,IDN,10.37609451,,Haramachi Maru,
2005-04-10,,47.6,-0.8333,Hijacked,SOM,399.6017764,,Name Withheld,
2005-04-11,,104.4,3.5,Attempted,MYS,71.7157411,,Advance,
2005-04-11,,98.7107,3.791,Boarding,IDN,1.413049284,,Bahagia,
